0.00000000	1.00000000
1.00000000	2.00000000
2.00000000	3.00000000
3.00000000	4.00000000
4.00000000	5.00000000
5.00000000	6.00000000
6.00000000	7.00000000
7.00000000	8.00000000
8.00000000	9.00000000
9.00000000	10.00000000
10.00000000	11.00000000
11.00000000	12.00000000
12.00000000	13.00000000
13.00000000	14.00000000
14.00000000	15.00000000
15.00000000	16.00000000
16.00000000	17.00000000
17.00000000	18.00000000
18.00000000	19.00000000
19.00000000	20.00000000
20.00000000	22.00000000
22.00000000	24.00000000
24.00000000	27.00000000
27.00000000	30.00000000
30.00000000	33.00000000
33.00000000	36.00000000
36.00000000	40.00000000
40.00000000	45.00000000
45.00000000	50.00000000
50.00000000	55.00000000
55.00000000	60.00000000
60.00000000	65.00000000
65.00000000	70.00000000
70.00000000	75.00000000
75.00000000	80.00000000
80.00000000	85.00000000
85.00000000	90.00000000
90.00000000	95.00000000
95.00000000	100.00000000
100.00000000	105.00000000
105.00000000	110.00000000
110.00000000	115.00000000
115.00000000	120.00000000
120.00000000	125.00000000
125.00000000	130.00000000
130.00000000	135.00000000
135.00000000	140.00000000
140.00000000	145.00000000
145.00000000	150.00000000
150.00000000	155.00000000
155.00000000	160.00000000
160.00000000	165.00000000
165.00000000	170.00000000
170.00000000	175.00000000
175.00000000	180.00000000
180.00000000	185.00000000
185.00000000	190.00000000
190.00000000	195.00000000
195.00000000	200.00000000
