20.00000000	25.00000000
25.00000000	30.00000000
30.00000000	35.00000000
35.00000000	40.00000000
40.00000000	45.00000000
45.00000000	50.00000000
50.00000000	55.00000000
55.00000000	60.00000000
60.00000000	65.00000000
65.00000000	70.00000000
70.00000000	75.00000000
75.00000000	80.00000000
80.00000000	85.00000000
85.00000000	90.00000000
90.00000000	95.00000000
95.00000000	100.00000000
100.00000000	105.00000000
105.00000000	110.00000000
110.00000000	115.00000000
115.00000000	120.00000000
120.00000000	125.00000000
125.00000000	130.00000000
130.00000000	135.00000000
135.00000000	140.00000000
140.00000000	145.00000000
145.00000000	150.00000000
150.00000000	155.00000000
155.00000000	160.00000000
160.00000000	165.00000000
165.00000000	170.00000000
170.00000000	175.00000000
175.00000000	180.00000000
180.00000000	185.00000000
185.00000000	190.00000000
190.00000000	195.00000000
195.00000000	200.00000000
